Concurso,Data,Prêmio1,Prêmio2,Prêmio3,Prêmio4,Prêmio5
3128,28/09/1996,7559,4228,5008,2988,4786
3129,05/10/1996,5663,6928,2762,5830,2137
3130,09/10/1996,8821,9244,5034,237,1474
3131,16/10/1996,432,418,120,9927,515
3132,19/10/1996,4382,3610,6804,1689,6077
3133,23/10/1996,7484,4620,3958,5010,2452
3134,26/10/1996,297,6268,9322,9534,3128
3135,30/10/1996,6080,4257,2587,8376,9398
3136,09/11/1996,1891,2024,7851,7789,7136
3137,16/11/1996,3622,6934,8175,5130,8759
3138,20/11/1996,666,6405,6403,5782,8207
3139,23/11/1996,4970,6150,3544,7196,457
3140,27/11/1996,3153,236,7800,8084,515
3141,30/11/1996,4180,2148,3576,1026,4192
3142,04/12/1996,49,6880,6366,2438,431
3143,07/12/1996,7008,8341,5069,3509,4009
3144,11/12/1996,128,7786,1824,2919,3432
3145,14/12/1996,641,5514,1060,9825,1217
3146,21/12/1996,2351,8692,5263,5020,1652
3147,28/12/1996,5669,1038,7379,6344,7726
3148,04/01/1997,9071,1294,8999,8156,2536
3149,08/01/1997,5341,4666,2362,33,4132
3150,11/01/1997,2866,8423,6320,2790,2661
3151,15/01/1997,329,3409,6040,1057,656
3152,18/01/1997,844,7145,2653,4315,9001
3153,22/01/1997,2085,2544,1019,6618,2604
3154,25/01/1997,4591,1517,8323,3710,5818
3155,01/02/1997,242,9204,6520,4032,913
3156,05/02/1997,4924,6587,7853,8625,827
3157,08/02/1997,8196,8181,2551,3606,4313
3158,15/02/1997,6745,3748,3729,785,2821
3159,19/02/1997,3117,635,5161,322,6911
3160,22/02/1997,8799,1501,6301,6324,9015
3161,01/03/1997,5945,7427,5376,4338,1012
3162,05/03/1997,5054,5663,3360,8992,4995
3163,08/03/1997,4411,1649,2213,6413,3930
3164,12/03/1997,6575,2825,8736,6080,8894
3165,15/03/1997,5341,8952,6295,7412,1007
3166,19/03/1997,8958,2654,8023,8318,5859
3167,22/03/1997,8826,7781,4615,2394,6795
3168,29/03/1997,5010,3775,4510,8617,8974
3169,02/04/1997,5625,3231,3373,4796,9685
3170,05/04/1997,1283,4997,9147,6018,352
3171,09/04/1997,7494,9034,5125,3178,3141
3172,12/04/1997,107,8378,6582,8974,63
3173,16/04/1997,1673,664,3284,1525,1704
3174,19/04/1997,8074,6722,8758,3375,3007
3175,26/04/1997,7691,3664,2204,9467,7402
3176,03/05/1997,3939,1849,876,5515,5320
3177,07/05/1997,5422,2663,3085,5678,6082
3178,10/05/1997,93,6293,731,1838,3814
3179,14/05/1997,7093,2281,3567,7302,3684
3180,17/05/1997,9956,2436,1611,2087,5845
3181,21/05/1997,5845,8220,176,9542,7687
3182,24/05/1997,787,3019,2957,6875,7261
3183,31/05/1997,5585,2660,3384,5258,9082
3184,04/06/1997,2317,5678,1610,8387,8919
3185,07/06/1997,3172,1110,9495,5536,4007
3186,11/06/1997,3223,3868,4624,9872,666
3187,14/06/1997,809,1253,2473,5494,5211
3188,21/06/1997,4905,3842,6060,9687,2473
3189,25/06/1997,7956,5093,6253,173,4851
3190,28/06/1997,2746,2936,4517,860,4698
3191,02/07/1997,7075,9053,3299,1144,4796
3192,05/07/1997,9130,9517,4567,3318,4334
3193,09/07/1997,9816,9233,4337,7716,1249
3194,12/07/1997,9740,2852,1089,3526,5861
3195,16/07/1997,765,6433,6346,3488,4722
3196,19/07/1997,1478,3509,4654,3895,3
3197,23/07/1997,7041,5731,9942,2099,3832
3198,26/07/1997,1803,4063,1400,6069,4323
3199,02/08/1997,8726,2307,9320,6473,36
3200,06/08/1997,5106,2263,6920,6536,6285
3201,09/08/1997,1193,2267,3578,2896,1121
3202,13/08/1997,635,3805,1111,264,4927
3203,16/08/1997,7614,4235,3420,9546,6068
3204,20/08/1997,891,4984,7130,4988,7489
3205,23/08/1997,2861,9580,7235,2928,8188
3206,27/08/1997,3250,7741,24,6884,3373
3207,30/08/1997,2453,4267,9478,7597,9075
3208,03/09/1997,7852,6087,1790,6459,3284
3209,06/09/1997,3840,7019,5460,3268,212
3210,13/09/1997,2035,6897,9835,1599,4364
3211,17/09/1997,7638,1477,9002,8151,8643
3212,20/09/1997,1322,5485,569,9623,1857
3213,24/09/1997,5539,778,6971,2890,1753
3214,27/09/1997,4620,6368,2733,533,1877
3215,01/10/1997,2430,1860,101,4754,5345
3216,04/10/1997,3746,630,5177,3392,2124
3217,08/10/1997,3838,1334,6630,595,3348
3218,11/10/1997,2820,4907,513,1838,9498
3219,15/10/1997,6825,6826,2126,1577,2715
3220,18/10/1997,7941,6430,410,5929,1884
3221,22/10/1997,422,9878,2267,1085,4662
3222,25/10/1997,4812,7508,4729,2524,1601
3223,29/10/1997,3523,8938,3669,7181,3955
3224,01/11/1997,4670,3659,6968,157,9886
3225,05/11/1997,4283,829,837,2290,2130
3226,08/11/1997,1612,8432,2701,6958,3329
3227,15/11/1997,3934,816,7372,76,6136
3228,19/11/1997,6970,5027,8657,828,6701
3229,22/11/1997,5590,8308,311,2542,3468
3230,26/11/1997,8986,3636,6055,9018,4473
3231,29/11/1997,863,7299,3536,7018,9154
3232,03/12/1997,5859,7904,4194,672,8032
3233,06/12/1997,3355,6774,4781,3021,7753
3234,10/12/1997,526,6053,4597,3555,4665
3235,13/12/1997,5202,4830,4885,780,2212
3236,20/12/1997,4947,3053,5393,1552,4493
3237,27/12/1997,7771,6358,7506,4967,71
3238,03/01/1998,4153,2640,1192,293,8171
3239,07/01/1998,434,1656,689,9905,8528
3240,10/01/1998,4316,9514,3016,8272,8393
3241,14/01/1998,1086,8885,1729,8157,6968
3242,17/01/1998,3433,531,4665,3381,7016
3243,21/01/1998,5353,325,9010,5627,9819
3244,24/01/1998,2323,2755,4690,9096,3205
3245,28/01/1998,3193,3460,3330,9333,4766
3246,31/01/1998,2114,2684,4181,6429,2388
3247,04/02/1998,3338,6478,6271,127,2898
3248,07/02/1998,369,8981,86,3490,3189
3249,11/02/1998,1406,2259,2793,137,2212
3250,14/02/1998,7703,1729,2587,770,1539
3251,18/02/1998,1878,1324,760,4655,4769
3252,21/02/1998,2759,7190,3626,8163,38
3253,28/02/1998,6654,6077,1823,6128,6954
3254,04/03/1998,8496,2897,3291,9142,9798
3255,07/03/1998,8034,4781,6242,470,6721
3256,11/03/1998,1104,2746,2522,8469,5537
3257,14/03/1998,9841,2132,6759,9198,6611
3258,18/03/1998,396,272,3580,1799,6343
3259,21/03/1998,3084,4325,1547,5919,2259
3260,25/03/1998,3555,4044,33,6717,5961
3261,28/03/1998,6558,3224,5489,5283,9179
3262,01/04/1998,4186,6611,6837,9943,2301
3263,04/04/1998,4274,1962,215,383,3157
3264,11/04/1998,8535,504,8718,7666,1642
3265,15/04/1998,8045,2503,1928,7860,3807
3266,18/04/1998,2647,939,3042,3554,3030
3267,25/04/1998,6923,1124,2564,7207,1611
3268,02/05/1998,5911,788,5580,8224,5872
3269,06/05/1998,9916,6640,2656,6064,1040
3270,09/05/1998,1732,4800,4977,6424,3725
3271,16/05/1998,4201,3590,4158,1425,278
3272,20/05/1998,9154,4051,1958,4870,9342
3273,23/05/1998,7144,8676,4545,1070,9950
3274,27/05/1998,7013,4998,7112,888,7012
3275,30/05/1998,4676,2364,2354,4771,7759
3276,03/06/1998,7540,5561,5933,9774,8489
3277,06/06/1998,5155,6611,4475,4867,81
3278,13/06/1998,3226,3734,3194,2226,8490
3279,17/06/1998,3139,7385,610,745,8694
3280,20/06/1998,7506,1426,750,3265,3915
3281,27/06/1998,3174,3283,5331,5586,1509
3282,01/07/1998,3508,9678,8323,175,8389
3283,04/07/1998,6934,1605,1394,8606,4104
3284,08/07/1998,2411,3228,7696,922,4633
3285,11/07/1998,5367,9489,9883,4842,1171
3286,15/07/1998,3162,8359,9680,5123,9717
3287,18/07/1998,1533,428,5155,6794,237
3288,22/07/1998,3188,4716,8944,2254,8263
3289,25/07/1998,3404,6836,9437,8352,1717
3290,01/08/1998,5429,9663,6836,9577,4713
3291,05/08/1998,7802,2192,3702,18,6543
3292,08/08/1998,7238,4298,1776,9048,6247
3293,12/08/1998,3314,8765,1448,6015,5350
3294,15/08/1998,2219,6845,3705,3857,9287
3295,19/08/1998,5421,9257,1465,4358,562
3296,22/08/1998,4451,2544,8133,5702,5056
3297,26/08/1998,1956,9399,8362,9571,1425
3298,29/08/1998,2441,3859,1145,3514,291
3299,02/09/1998,5358,1480,9535,156,6541
3300,05/09/1998,4411,8439,4079,6824,1683
3301,12/09/1998,6219,2115,8998,7690,3714
3302,16/09/1998,5544,990,4249,8652,4194
3303,19/09/1998,6213,1470,3650,5755,2900
3304,23/09/1998,7928,9654,6943,2572,8735
3305,26/09/1998,4189,8216,2502,1748,3918
3306,30/09/1998,3554,587,1733,6405,298
3307,03/10/1998,9418,2466,5376,4097,9303
3308,07/10/1998,6752,4561,2316,5026,2183
3309,10/10/1998,4338,1374,9453,6096,3176
3310,17/10/1998,6390,4201,4079,7744,3251
3311,21/10/1998,3794,3337,5830,4267,9757
3312,24/10/1998,9496,284,5566,5382,1448
3313,28/10/1998,7188,4414,5032,6264,2880
3314,31/10/1998,228,4623,6334,8367,8644
3315,07/11/1998,226,4000,8304,8014,5179
3316,11/11/1998,9921,5364,7773,2535,2375
3317,14/11/1998,6064,1827,3956,2657,7493
3318,18/11/1998,6052,9128,7592,3965,7853
3319,21/11/1998,7045,1335,2148,6054,5345
3320,25/11/1998,5723,3715,6074,9275,7249
3321,28/11/1998,2798,3051,418,4432,391
3322,02/12/1998,6924,630,3807,6803,7545
3323,05/12/1998,1897,5661,2337,7609,1491
3324,09/12/1998,3578,8033,4683,1241,4187
3325,12/12/1998,4833,2977,4759,8110,8112
3326,16/12/1998,1203,5647,146,6222,6386
3327,23/12/1998,3053,3366,1359,9355,1240
3328,30/12/1998,5667,6679,3060,2219,1876
3329,06/01/1999,553,897,2306,2114,6548
3330,09/01/1999,2371,1930,3253,1529,4836
3331,13/01/1999,4887,8134,4051,24,6592
3332,16/01/1999,6568,6522,6837,9890,6650
3333,20/01/1999,9014,4994,2466,4368,3507
3334,23/01/1999,4995,3493,4008,4044,7787
3335,27/01/1999,3406,9653,496,1042,5769
3336,30/01/1999,3114,6936,7320,9513,7057
3337,03/02/1999,251,6273,5342,1808,2754
3338,06/02/1999,2301,7077,7796,7371,1891
3339,10/02/1999,7495,856,5921,2284,7833
3340,13/02/1999,8606,4160,1236,7560,7857
3341,20/02/1999,1795,4441,2559,433,9215
3342,24/02/1999,8012,8509,6334,1996,4819
3343,27/02/1999,5419,9390,7715,2029,3960
3344,03/03/1999,7035,6418,5833,4707,2715
3345,06/03/1999,7091,5636,2377,7048,4857
3346,10/03/1999,3713,9618,3516,6160,3047
3347,13/03/1999,2384,5381,3419,2805,4869
3348,17/03/1999,926,676,8359,8048,4494
3349,20/03/1999,4204,7766,1890,7421,4084
3350,24/03/1999,6876,9112,3382,6387,2994
3351,27/03/1999,3337,4074,7584,5655,3858
3352,31/03/1999,6708,4083,2118,9543,7375
3353,07/04/1999,6699,937,9493,8268,1854
3354,10/04/1999,4945,5885,6317,2520,9031
3355,14/04/1999,8795,1320,1102,3810,6926
3356,17/04/1999,3395,8177,3626,8396,8971
3357,24/04/1999,2161,3438,7698,2520,491
3358,28/04/1999,6095,1358,6731,8335,4041
3359,01/05/1999,9087,4709,8649,6747,7930
3360,05/05/1999,4575,3495,9822,8062,641
3361,08/05/1999,8615,84,6421,2499,3972
3362,12/05/1999,2517,5597,8447,7335,5752
3363,15/05/1999,4972,8387,5474,9846,562
3364,19/05/1999,382,412,4759,2565,7790
3365,22/05/1999,9191,79,5882,1064,7743
3366,26/05/1999,9314,1638,9886,7338,2525
3367,29/05/1999,1262,8466,2053,8400,7931
3368,05/06/1999,8588,6821,5207,3520,2434
3369,09/06/1999,7325,5127,2145,5832,3269
3370,12/06/1999,1778,4123,8079,2727,9439
3371,16/06/1999,3770,958,3205,4036,7548
3372,19/06/1999,2641,5864,8453,389,3510
3373,26/06/1999,354,6994,3612,1779,5561
3374,30/06/1999,8986,3852,617,8327,8574
3375,03/07/1999,6097,5650,8837,5574,8141
3376,07/07/1999,1033,8272,6326,9113,8907
3377,10/07/1999,684,5574,2907,4155,2268
3378,14/07/1999,7155,1613,4054,4121,3126
3379,17/07/1999,1062,4739,9209,1978,8030
3380,21/07/1999,1308,6814,6336,8418,4796
3381,24/07/1999,6151,7147,7340,8083,1956
3382,28/07/1999,6854,5167,3979,4244,999
3383,31/07/1999,411,9618,5292,3754,3213
3384,04/08/1999,9972,9449,2890,8665,4027
3385,07/08/1999,255,8920,2124,5309,9288
3386,11/08/1999,5448,5873,7469,5570,9037
3387,14/08/1999,8667,3019,9765,3537,9095
3388,18/08/1999,7867,3793,2497,4438,7271
3389,21/08/1999,127,9476,9476,5904,1737
3390,25/08/1999,3188,1273,3795,3795,8795
3391,28/08/1999,4764,289,3544,1644,7931
3392,01/09/1999,3872,4605,7288,1558,299
3393,04/09/1999,6932,6302,2967,478,8196
3394,11/09/1999,5105,2650,6356,3251,7309
3395,15/09/1999,3886,6065,8270,5667,4016
3396,18/09/1999,8917,7679,208,9769,3429
3397,22/09/1999,4551,8072,7872,9856,6724
3398,25/09/1999,8185,587,5833,3523,9447
3399,29/09/1999,4369,4796,4498,494,8025
3400,02/10/1999,951,9334,6814,2570,3496
3401,06/10/1999,6494,262,3671,2745,2103
3402,09/10/1999,6755,6881,4463,5286,6831
3403,16/10/1999,7124,3667,7913,559,4916
3404,20/10/1999,209,6164,3819,4500,7369
3405,23/10/1999,3750,130,731,2434,4906
3406,27/10/1999,3793,5203,2885,6893,5057
3407,30/10/1999,4505,9864,7687,4971,7465
3408,06/11/1999,9298,9931,7003,3650,139
3409,10/11/1999,6693,1535,2508,367,3985
3410,13/11/1999,8680,1311,3228,5213,3595
3411,20/11/1999,8480,1842,521,3251,9587
3412,24/11/1999,7913,9177,5250,1351,9928
3413,27/11/1999,2574,1195,4055,4864,8912
3414,01/12/1999,4568,4615,5957,8324,5659
3415,04/12/1999,2039,7988,2552,1529,5185
3416,08/12/1999,7928,8893,9627,478,9503
3417,11/12/1999,1691,9502,2653,8630,7264
3418,15/12/1999,1877,7831,1862,3265,2535
3419,22/12/1999,1413,716,5943,1324,5835
3420,29/12/1999,2300,5666,5316,3299,2331
3421,05/01/2000,4721,1123,2583,3684,7277
3422,08/01/2000,3745,9184,9576,1245,2535
3423,12/01/2000,5022,2626,4242,565,3076
3424,15/01/2000,6936,5589,8056,3441,3400
3425,19/01/2000,7257,7664,4394,8209,8110
3426,22/01/2000,3943,2510,7813,1741,1422
3427,26/01/2000,7970,1141,5953,6945,6775
3428,29/01/2000,3478,3009,2411,4812,2868
3429,02/02/2000,3847,4613,2279,8195,1993
3430,05/02/2000,435,925,4993,230,4639
3431,09/02/2000,5430,5960,7966,1107,5379
3432,12/02/2000,2808,4313,1701,1023,4423
3433,16/02/2000,4769,9243,7692,5670,8690
3434,19/02/2000,9495,7866,4258,2774,2844
3435,23/02/2000,4935,2381,216,1191,9475
3436,26/02/2000,4384,9749,971,8153,3173
3437,01/03/2000,829,7964,2165,6251,732
3438,04/03/2000,2526,6387,3630,4345,1161
3439,11/03/2000,3388,4161,9533,1211,3322
3440,15/03/2000,313,1711,9258,604,648
3441,18/03/2000,3781,3367,5730,5185,2690
3442,22/03/2000,3361,7050,1333,5543,6924
3443,25/03/2000,6787,6254,4876,2065,8999
3444,29/03/2000,2901,7313,4661,7775,6914
3445,01/04/2000,2471,6752,1483,9731,4397
3446,05/04/2000,717,7735,5103,5217,1195
3447,08/04/2000,665,9100,435,3219,9469
3448,12/04/2000,4176,1733,9731,6469,3459
3449,15/04/2000,9572,9272,71,3198,327
3450,19/04/2000,2572,8967,9642,9522,7150
3451,26/04/2000,103,4612,7564,1472,982
3452,29/04/2000,1139,592,1852,3340,2784
3453,06/05/2000,3351,7470,2969,6918,7942
3454,10/05/2000,9268,8759,4744,3390,2283
3455,13/05/2000,7139,4819,6845,8809,1157
3456,17/05/2000,3137,3832,1945,6748,2581
3457,20/05/2000,6730,3411,847,9436,9491
3458,24/05/2000,2219,8033,4313,8255,5761
3459,27/05/2000,3966,3087,1836,5318,1453
3460,31/05/2000,3085,5976,3504,5410,6793
3461,03/06/2000,9272,2385,3762,84,6083
3462,07/06/2000,8776,7693,5537,7104,2601
3463,10/06/2000,3052,2789,1923,1494,3837
3464,17/06/2000,2905,6430,6516,9268,665
3465,21/06/2000,1806,6964,3424,2421,573
3466,28/06/2000,6581,7964,5551,5352,3045
3467,01/07/2000,5753,5663,2017,2803,7305
3468,05/07/2000,9036,3499,4691,8328,2781
3469,08/07/2000,2346,426,8403,9290,5399
3470,12/07/2000,3430,433,5218,3459,6423
3471,15/07/2000,8697,8815,9578,7695,4634
3472,19/07/2000,8173,2550,4810,5183,9491
3473,22/07/2000,570,2824,6982,5749,9632
3474,26/07/2000,1393,778,4323,3184,3245
3475,29/07/2000,4089,8865,2396,1659,1231
3476,02/08/2000,9970,6587,356,8156,2623
3477,05/08/2000,9991,6170,1550,4539,3385
3478,09/08/2000,2162,5324,1966,5939,9756
3479,12/08/2000,3334,8331,4793,5110,6336
3480,16/08/2000,401,7459,5628,2330,7002
3481,19/08/2000,2475,8316,3282,8300,3094
3482,23/08/2000,1378,4876,8977,9528,2290
3483,26/08/2000,8782,1939,4849,9190,5761
3484,30/08/2000,62,9120,338,9495,9131
3485,02/09/2000,8968,5428,1882,2671,8192
3486,09/09/2000,1044,1058,213,6146,6320
3487,13/09/2000,4938,4827,3528,1446,9238
3488,16/09/2000,381,7311,7230,2280,3329
3489,20/09/2000,4376,2718,8515,5452,4475
3490,23/09/2000,3131,4727,4177,5033,1467
3491,27/09/2000,4479,548,1164,1495,448
3492,30/09/2000,2863,6254,2138,5877,8061
3493,04/10/2000,850,8174,5118,3255,9956
3494,07/10/2000,8043,9239,491,1535,4756
3495,14/10/2000,9053,8063,8484,5728,3206
3496,18/10/2000,8828,6593,5183,3514,3781
3497,21/10/2000,4377,4314,8180,1979,1623
3498,25/10/2000,9069,603,184,7997,4637
3499,28/10/2000,4786,2779,1502,1469,4054
3500,04/11/2000,5943,3718,104,5207,7014
3501,08/11/2000,9644,334,7122,3663,5122
3502,11/11/2000,8745,8953,1015,9323,1291
3503,18/11/2000,130,2509,2094,2892,2416
3504,22/11/2000,7790,8444,9222,7874,4201
3505,25/11/2000,1644,5036,863,4120,2984
3506,29/11/2000,2444,5545,8440,1777,3015
3507,02/12/2000,8541,5638,9942,1375,7029
3508,06/12/2000,3933,8017,700,3397,9356
3509,09/12/2000,8719,2440,7915,9135,3016
3510,13/12/2000,1868,7803,1052,4233,8999
3511,16/12/2000,3674,5456,9890,2622,8819
3512,23/12/2000,8992,3194,51,5415,1546
3513,30/12/2000,5748,8626,2165,581,4393
3514,06/01/2001,3337,467,4152,2496,8624
3515,10/01/2001,4780,4395,3334,9902,5321
3516,13/01/2001,3946,3130,2349,1298,7691
3517,17/01/2001,6397,2489,6172,3474,9115
3518,20/01/2001,3334,4498,5722,1692,1963
3519,24/01/2001,5830,268,7873,1022,4614
3520,27/01/2001,3656,4074,8530,6683,8489
3521,31/01/2001,2465,7791,4348,3435,683
3522,03/02/2001,2926,2276,213,5326,4163
3523,07/02/2001,7337,6709,5371,5273,2209
3524,10/02/2001,6336,3934,4044,9384,6357
3525,14/02/2001,4616,2950,811,5425,6696
3526,17/02/2001,8572,9048,5128,1152,6759
3527,21/02/2001,7301,6284,9095,220,716
3528,24/02/2001,1842,9755,7570,1514,2081
3529,03/03/2001,1859,3266,9875,8205,4972
3530,07/03/2001,1256,6267,2773,8896,8922
3531,10/03/2001,6849,9589,6058,5065,1581
3532,14/03/2001,5390,3896,748,7947,8408
3533,17/03/2001,7778,4549,6002,3810,1669
3534,21/03/2001,7219,3438,4290,544,1128
3535,24/03/2001,9042,4503,5106,7492,7762
3536,28/03/2001,699,8792,1929,5682,1497
3537,31/03/2001,6437,9358,5365,7169,9573
3538,04/04/2001,6619,5239,5311,9044,561
3539,07/04/2001,9738,5302,7755,8114,8789
3540,11/04/2001,7586,5563,229,5432,5667
3541,21/04/2001,4544,599,2286,1339,1022
3542,25/04/2001,1408,99,3178,7931,9562
3543,28/04/2001,7786,9613,2761,7596,4278
3544,05/05/2001,2398,9616,6520,8199,6582
3545,09/05/2001,9230,9507,7044,658,9212
3546,12/05/2001,3870,7136,252,1291,9968
3547,16/05/2001,7924,4494,2194,9647,9109
3548,19/05/2001,4166,2488,8390,8314,8370
3549,23/05/2001,593,4083,3965,2077,1162
3550,26/05/2001,672,6645,2438,3549,4850
3551,30/05/2001,2343,2838,9138,9922,8256
3552,02/06/2001,6220,4414,2212,4912,2011
3553,06/06/2001,2168,2802,6325,2742,8831
3554,09/06/2001,4623,9896,3662,1363,5892
3555,16/06/2001,7994,7071,1333,578,4540
3556,23/06/2001,2942,1060,1036,9065,648
3557,27/06/2001,8600,6051,7874,8994,1595
3558,30/06/2001,9475,1802,135,3568,1362
3559,04/07/2001,559,757,5725,2221,1109
3560,07/07/2001,9018,863,9653,9851,815
3561,11/07/2001,818,9680,8257,4060,6583
3562,14/07/2001,8826,9887,6629,2388,1305
3563,18/07/2001,8351,6761,2941,2280,1625
3564,21/07/2001,1065,349,1637,8332,2611
3565,25/07/2001,6715,9753,9280,2727,9010
3566,28/07/2001,7428,8426,495,5524,8511
3567,01/08/2001,5224,4170,3882,5284,1070
3568,04/08/2001,6354,4682,663,5069,921
3569,08/08/2001,5143,6865,3696,23,5048
3570,11/08/2001,9458,7710,1866,2028,1766
3571,15/08/2001,5740,3916,169,3218,574
3572,18/08/2001,6181,347,2264,3999,3778
3573,22/08/2001,5856,1468,7095,3530,1244
3574,25/08/2001,5137,9019,17,5352,8551
3575,29/08/2001,774,1488,8057,9271,9355
3576,01/09/2001,7635,6336,432,8444,3026
3577,08/09/2001,9337,3129,1471,2282,7118
3578,12/09/2001,6666,4879,5590,1400,4390
3579,15/09/2001,5198,6866,5586,3385,3443
3580,19/09/2001,8687,4293,9186,1641,9146
3581,22/09/2001,6645,1898,4690,7194,5167
3582,26/09/2001,9666,6249,991,7315,8121
3583,29/09/2001,1144,2985,2421,4404,9145
3584,03/10/2001,4665,7308,9147,2652,3305
3585,06/10/2001,8854,9619,6013,2977,7404
3586,13/10/2001,413,1142,9204,3872,4618
3587,17/10/2001,4173,6605,7365,8506,3623
3588,20/10/2001,469,9711,653,2105,1455
3589,24/10/2001,5498,5939,9706,9516,4753
3590,27/10/2001,9384,9143,3036,5133,2276
3591,03/11/2001,6082,2309,8038,2245,8970
3592,07/11/2001,7200,9387,1500,1681,2280
3593,10/11/2001,3938,5764,89,7257,2223
3594,17/11/2001,9968,9629,8425,9104,1491
3595,21/11/2001,8762,6885,811,1407,9933
3596,24/11/2001,2025,2525,6486,5774,7905
3597,28/11/2001,8433,1597,3538,5891,9657
3598,01/12/2001,3552,4414,4082,872,8395
3599,05/12/2001,7980,6732,7609,5248,4142
3600,08/12/2001,8038,4269,715,2885,8838
3601,12/12/2001,4863,3518,5082,7187,8724
3602,15/12/2001,6730,1503,4648,785,9249
3603,22/12/2001,8832,8756,5397,9580,5392
3604,29/12/2001,2392,853,8708,1235,3724
3605,05/01/2002,634,8173,2277,8459,4729
3606,09/01/2002,8652,2479,8100,9141,1596
3607,12/01/2002,4658,9596,8125,7254,933
3608,16/01/2002,4251,8972,2464,2531,9476
3609,19/01/2002,3893,9737,5967,2555,4269
3610,23/01/2002,6885,9220,9091,3772,1827
3611,26/01/2002,5473,4044,5902,7520,4490
3612,30/01/2002,9494,7291,192,2784,7534
3613,02/02/2002,6886,1135,4518,7115,9814
3614,06/02/2002,8109,5790,9979,9311,8686
3615,09/02/2002,4064,7370,4835,2297,5949
3616,16/02/2002,2210,7343,6381,850,247
3617,20/02/2002,9159,9398,9253,1494,84
3618,23/02/2002,8457,2167,9723,4681,1042
3619,27/02/2002,1701,1381,4048,1548,469
3620,02/03/2002,2014,7339,6931,12,4316
3621,06/03/2002,9196,9898,928,8205,5600
3622,09/03/2002,2457,8901,8971,1286,468
3623,13/03/2002,1071,132,7314,7128,2987
3624,16/03/2002,6769,5452,8400,6211,3755
3625,20/03/2002,5880,3548,1779,5881,4315
3626,23/03/2002,9234,5821,1047,865,4820
3627,30/03/2002,8102,5293,1096,900,3379
3628,03/04/2002,669,1294,9343,4041,73
3629,06/04/2002,5690,4473,6649,6583,1300
3630,10/04/2002,8552,3298,9393,9702,3361
3631,13/04/2002,6842,3319,4733,9491,8266
3632,17/04/2002,49,7828,5534,2069,4771
3633,20/04/2002,4608,675,5052,6365,9526
3634,24/04/2002,2857,6405,5952,2320,490
3635,27/04/2002,415,7747,9417,921,8864
3636,04/05/2002,7569,18,2342,311,1309
3637,08/05/2002,162,1885,8800,2271,7915
3638,11/05/2002,1699,5007,9705,9974,2684
3639,15/05/2002,9923,1686,3275,6647,2626
3640,18/05/2002,5205,2123,7301,3170,3173
3641,22/05/2002,5306,1584,2023,9844,2105
3642,25/05/2002,3313,414,4220,8151,4867
3643,01/06/2002,9728,2404,2921,4781,9223
3644,05/06/2002,6459,6948,6449,9607,6913
3645,08/06/2002,669,6832,9146,3678,1041
3646,12/06/2002,2430,6693,1197,855,4540
3647,15/06/2002,5328,6246,7037,5517,3992
3648,22/06/2002,3280,5019,5661,3592,1045
3649,26/06/2002,7995,8950,1542,9418,1425
3650,29/06/2002,3496,9912,6198,1525,4736
3651,03/07/2002,1585,6403,698,7576,858
3652,06/07/2002,562,4338,4560,1795,8947
3653,10/07/2002,3533,2520,9571,7513,3404
3654,13/07/2002,1824,2657,3713,692,2833
3655,17/07/2002,9178,522,3500,1904,9690
3656,20/07/2002,2516,8703,9912,1171,8310
3657,24/07/2002,6640,5505,4186,809,2191
3658,27/07/2002,525,5135,4349,1631,8133
3659,31/07/2002,7067,70,3009,1992,257
3660,03/08/2002,1681,5612,1869,2909,4108
3661,07/08/2002,7348,3902,596,1869,7820
3662,10/08/2002,2447,3807,8924,9498,3948
3663,14/08/2002,7014,7886,946,137,7929
3664,17/08/2002,3983,1875,1013,2751,7288
3665,21/08/2002,4615,4673,8694,9837,1079
3666,24/08/2002,1599,323,5532,7053,7632
3667,28/08/2002,4941,6237,8399,4518,10
3668,31/08/2002,9859,6625,3751,7095,7403
3669,04/09/2002,2417,794,4642,6410,9586
3670,14/09/2002,3219,6862,1433,7679,1172
3671,18/09/2002,4138,4968,5960,2148,3243
3672,21/09/2002,8715,9437,5043,1688,627
3673,25/09/2002,7654,5362,8876,1382,2507
3674,28/09/2002,3186,1334,8806,9593,9614
3675,02/10/2002,3762,5905,7349,9369,7679
3676,05/10/2002,1121,8519,4196,4834,9521
3677,09/10/2002,2502,1126,7514,7071,7447
3678,16/10/2002,2099,5849,450,5536,1885
3679,19/10/2002,2707,4762,4518,1301,4122
3680,23/10/2002,1909,9794,9754,314,2144
3681,26/10/2002,9836,8993,7003,5634,179
3682,30/10/2002,1340,3400,116,4764,2546
3683,06/11/2002,8718,2051,3464,6652,2647
3684,09/11/2002,6583,4556,3644,6809,1634
3685,13/11/2002,783,9978,4587,1450,9840
3686,16/11/2002,5897,4634,2945,2215,5700
3687,20/11/2002,4416,3007,5372,6171,2425
3688,23/11/2002,4600,1324,9849,909,3757
3689,27/11/2002,6817,3511,8033,4697,7108
3690,30/11/2002,9435,3001,8347,6551,9618
3691,04/12/2002,1482,8483,4277,7921,6213
3692,07/12/2002,3045,4112,7318,4301,191
3693,11/12/2002,3322,8110,7310,8140,1029
3694,14/12/2002,2797,9808,4865,5453,2373
3695,18/12/2002,7573,5776,4821,5539,3912
3696,21/12/2002,8267,8692,9729,2877,3991
3697,28/12/2002,4452,3840,1146,4466,5710
