Concurso,Data,Prêmio1,Prêmio2,Prêmio3,Prêmio4,Prêmio5
2907,19/03/1994,PPIP,PPPP,PPII,PIPP,IIPP
2908,23/03/1994,PPIP,PPPP,PPPP,PPPP,PPPP
2909,26/03/1994,PPPP,IIII,IIII,IIIP,PPPP
2910,30/03/1994,PPIP,PPPP,PPPP,PPPP,PPPP
2911,06/04/1994,IIII,PPPP,PPPP,PPPP,PPPP
2912,09/04/1994,PPIP,PIIP,PIII,IIPI,IIII
2913,13/04/1994,PPII,PPPP,PPPP,PPPP,PPPP
2914,16/04/1994,IPIP,IIIP,IPPP,PIPP,IIIP
2915,23/04/1994,IPIP,IIII,PPPI,PPPP,IPPP
2916,27/04/1994,PIII,PPPP,IPIP,IIIP,IIII
2917,30/04/1994,IPIP,IIPI,PIII,PIIP,PPPP
2918,04/05/1994,IPIP,IPPI,PPII,IIII,PPIP
2919,07/05/1994,IIPI,PPPP,IPPP,PIII,PPII
2920,11/05/1994,PIIP,IIIP,IIIP,IPII,IIII
2921,14/05/1994,PPPI,IPPI,PPII,IIIP,IPII
2922,18/05/1994,IPPI,IIIP,PPIP,PPPP,IIPP
2923,21/05/1994,IIII,PPPI,PIII,IPPP,IPIP
2924,25/05/1994,IIII,IPPI,PIIP,PIII,PPPP
2925,28/05/1994,IPII,IIPP,PIII,PIPP,IIPI
2926,04/06/1994,IPII,IIPI,PIIP,PPIP,PPPI
2927,11/06/1994,IPII,IIPP,IPPI,IIIP,PPII
2928,15/06/1994,PIIP,IPIP,PPPI,PIPI,IPII
2929,18/06/1994,IPPI,PIPI,PPII,IPII,IPII
2930,25/06/1994,PPPI,IPII,IPII,IIPI,PPII
2931,29/06/1994,IPIP,IIPI,IIIP,IIIP,IPPI
2932,02/07/1994,PIPI,IIII,IIII,IIIP,PIPP
2933,06/07/1994,IPII,IIPP,IPPI,IIIP,IPII
2934,09/07/1994,PIII,PIII,IIPP,PPII,IIPI
2935,13/07/1994,PIPI,PPIP,IPIP,IIPI,PIPP
2936,16/07/1994,PPII,IPII,PPII,IIPP,IPPP
2937,20/07/1994,PIPI,PPPI,PPPI,PPIP,IIPI
2938,23/07/1994,PIII,IIPI,PIIP,PPPI,PIPI
2939,27/07/1994,PPPI,PPPP,PIIP,IIII,IIIP
2940,30/07/1994,PIIP,PIIP,PIPI,PIPP,PIPP
2941,03/08/1994,IIPP,IPIP,IIIP,IIIP,IIPP
2942,06/08/1994,PIIP,PPII,PPII,PIII,PPII
2943,10/08/1994,PPIP,IIPI,PIIP,IIII,PPII
2944,13/08/1994,IIPI,IIII,IPPP,PIIP,PPIP
2945,17/08/1994,PPII,PPPI,PIIP,IIIP,IIII
2946,20/08/1994,PIPP,PPIP,IIPP,PIPI,PIPI
2947,24/08/1994,PIII,IIII,IPII,IPIP,PPIP
2948,24/08/1994,IIPI,PPPI,PPIP,PIPI,IPPP
2949,31/08/1994,PPII,IIPI,PIII,PIIP,IIPI
2950,03/09/1994,IPIP,PIIP,IIPI,PIIP,IIIP
2951,10/09/1994,PIPP,IIII,PPPP,IPPP,IPPP
2952,14/09/1994,PIIP,PPPI,IPIP,IIII,IPIP
2953,17/09/1994,IIPP,PIPP,IIPI,PIPP,IIPI
2954,21/09/1994,IPPP,IIPP,IIPI,IPIP,IIPP
2955,24/09/1994,IIIP,PIPP,PPPP,IPPP,IIPI
2956,28/09/1994,PIPI,PPPP,IIPP,IPPP,PPIP
2957,01/10/1994,IPPI,PPPI,PPPP,PIPP,IPPP
2958,08/10/1994,PIPP,PIPI,IPIP,PPPP,PPPI
2959,15/10/1994,PIIP,IIPP,PIII,PIPP,PIII
2960,19/10/1994,IIIP,PPPP,IPIP,PPII,PIPI
2961,22/10/1994,IPPP,IPII,PPII,IPII,IIPP
2962,26/10/1994,PPPP,IIPI,PPII,IIII,IIII
2963,29/10/1994,IPPI,PPII,PPPI,IIIP,IIPI
2964,05/11/1994,IIPP,IPIP,PIPP,PPPI,PPII
2965,09/11/1994,PPPP,PIPP,IIII,IIII,PPPI
2966,12/11/1994,PPPI,PIIP,IIPP,IPII,PIPP
2967,19/11/1994,PPPI,PIPI,PIPP,IPPI,IIIP
2968,23/11/1994,IPIP,IIIP,IPPI,PPPI,IIPP
2969,26/11/1994,PPPI,IPPI,PIPP,PIPI,PPII
2970,30/11/1994,IPIP,IPII,PPII,PPIP,PIPI
2971,03/12/1994,IPPP,IPIP,IPPP,IIPI,PPPI
2972,07/12/1994,PIIP,IIII,PIII,PPII,IPII
2973,10/12/1994,IIIP,IPPP,PPII,IIIP,IIPI
2974,14/12/1994,PIPP,PPPP,IPII,PPIP,IPIP
2975,17/12/1994,PPPI,PPIP,IPII,PPPI,IIPP
2976,24/12/1994,PPII,IIPP,IPII,PPPI,IPPP
2977,31/12/1994,IPPI,IIPI,PPII,PPPP,PPPI
2978,07/01/1995,PPII,PIPP,IIPP,PIIP,IPII
2979,11/01/1995,IIII,IIIP,IIPP,IIIP,IIIP
2980,14/01/1995,IPII,PIIP,PIPI,IIIP,PPIP
2981,18/01/1995,PPPP,PPIP,PIPI,PPIP,IIIP
2982,21/01/1995,IPPI,IIPI,PPPP,PIPP,IPII
2983,25/01/1995,IPPI,PPPP,IIII,IIPP,IPPI
2984,28/01/1995,IPPP,IPPI,PIPP,IPIP,PIPI
2985,01/02/1995,IPIP,PPPP,IPPP,PIIP,PIPP
2986,04/02/1995,PIII,PIPP,IPPP,PPPP,PIII
2987,08/02/1995,IIIP,PPPI,IPIP,PPII,PPIP
2988,11/02/1995,IIII,PPPI,IPIP,PPIP,IPII
2989,15/02/1995,PPPI,PIIP,PPIP,PIPP,PIII
2990,18/02/1995,PPPI,IIII,PPPI,IPPI,IPPP
2991,25/02/1995,IIII,PPIP,PIII,PPPI,PIPI
2992,04/03/1995,IPPI,PIII,PPII,IIPP,IPII
2993,08/03/1995,PPII,PIII,PPII,IPPP,IPPI
2994,11/03/1995,IIPP,PPPI,PPPI,PIIP,IPIP
2995,15/03/1995,IPII,PIPP,PIPI,PPPP,PIPP
2996,18/03/1995,PPII,PIPI,PIII,IIIP,PIPI
2997,25/03/1995,IIII,IPII,IIPP,PIII,PIII
2998,29/03/1995,IPII,IIPI,PIIP,IPPI,PPPP
2999,01/04/1995,IIPI,PPIP,IIII,PPIP,IIII
3000,08/04/1995,IIII,PPIP,IPPP,PPPP,IIII
3001,12/04/1995,PIPI,PIIP,PIIP,IIIP,PPII
3002,19/04/1995,IIIP,IIPI,IIPI,IPPP,IPPP
3003,26/04/1995,IPPP,PPPI,PPPI,PIPI,IIIP
3004,29/04/1995,PPIP,IPII,PPII,IPIP,PPPP
3005,06/05/1995,IIPP,PIPI,IIPI,IIII,PPII
3006,10/05/1995,IIPI,IIIP,IIPI,IIII,IPII
3007,13/05/1995,PIIP,IIPI,IIII,IIIP,PPPI
3008,17/05/1995,IPPI,PPPP,PPPI,PIII,PPPP
3009,20/05/1995,IPPP,IIIP,PPII,PPII,PIII
3010,24/05/1995,PIIP,PPIP,IPIP,IIPP,IIPI
3011,27/05/1995,IIPI,IIPI,PIIP,IIPP,PPPI
3012,31/05/1995,PPPP,IIPI,IIIP,IIPI,PIPP
3013,03/06/1995,IIPP,IPIP,PPPI,IPPI,IPIP
3014,07/06/1995,PIPI,PPPP,PIII,IPII,PPIP
3015,10/06/1995,PIPI,PPII,PIIP,IPIP,PIII
3016,17/06/1995,IPII,IIPP,PIIP,PIPP,PPPI
3017,24/06/1995,PIII,PIII,PPPI,IPIP,IPII
3018,01/07/1995,IPPP,IIIP,PPII,PIPI,PIPI
3019,05/07/1995,IPIP,PPIP,IPIP,IPPP,PPPP
3020,08/07/1995,PIPP,PIII,IPIP,IIPI,PPPP
3021,12/07/1995,IPPP,IIIP,PIPI,PIPP,PPPI
3022,15/07/1995,PPII,IPIP,PIII,IIII,PIPP
3023,19/07/1995,IIIP,PIPP,PIPP,PIPI,PIPP
3024,22/07/1995,IPPP,PPPP,IPII,IPPI,IIII
3025,26/07/1995,PIPI,IIPI,IPPP,PIPP,PPPP
3026,29/07/1995,IPPP,PIIP,PIPI,IPPP,IIIP
3027,02/08/1995,PIPI,PPIP,IPIP,PIPI,PIPP
3028,05/08/1995,PIII,IIII,IIPP,PPPI,PPPI
3029,09/08/1995,IPPI,PPIP,PPII,PPPI,IPII
3030,12/08/1995,IPPP,IPPI,IIPI,IIII,PIPP
3031,16/08/1995,PPIP,PIPP,PPPI,IPPP,PIPI
3032,19/08/1995,PPPI,IIII,IPPP,PIII,PPII
3033,23/08/1995,IIPI,IIII,PIPP,PIPI,IIIP
3034,26/08/1995,PPPI,PPIP,IIPI,IIIP,IIIP
3035,30/08/1995,PIPI,IPPI,PIPP,IPPI,PPPI
3036,02/09/1995,IPII,IIPP,IIPI,IIPI,IIPP
3037,06/09/1995,IPII,PIPP,PIIP,IIPI,IPIP
3038,13/09/1995,IPIP,IPPP,PIPI,IPPI,IPPI
3039,16/09/1995,PIPP,PPPP,IPIP,IPIP,PPIP
3040,20/09/1995,PPIP,IIII,IPIP,PPIP,PPIP
3041,23/09/1995,PPIP,IIIP,IPPI,IPIP,PIPP
3042,27/09/1995,IIPI,PPIP,IIIP,IPIP,PPPI
3043,30/09/1995,PPPI,IIPI,IPIP,IIPP,IIII
3044,07/10/1995,PPIP,IIPP,PPPI,IIPI,IPPP
3045,14/10/1995,IPIP,IPII,IPIP,PPPP,PIII
3046,18/10/1995,PIII,IIIP,PPPI,PIII,IIPP
3052,18/10/1995,PPPP,PPPP,IIPI,IIPP,PIPP
3047,21/10/1995,PIIP,IIIP,IIIP,IIIP,IIIP
3053,22/10/1995,PPIP,PPPP,PPPI,IPII,IPPI
3048,25/10/1995,IIPP,PPPP,IIIP,IPPP,PPIP
3049,28/10/1995,PIIP,IPIP,IPIP,PPPI,PIIP
3050,04/11/1995,PIPI,IIII,PPPP,PPPI,PIIP
3051,11/11/1995,PIII,PPPI,PIPP,IPIP,PIII
3054,25/11/1995,IPPP,PPII,IIII,IPPI,PPPP
3055,29/11/1995,IIII,PPII,IPIP,IPPP,IPPI
3056,02/12/1995,PPIP,IPII,PPIP,PPIP,PIIP
3057,06/12/1995,IIPP,PIPI,PPPP,PPIP,IPII
3058,09/12/1995,PPPP,IIII,PIII,PIIP,IIPI
3059,13/12/1995,PIIP,PIIP,PIIP,IPII,IPPI
3060,16/12/1995,IPPP,IIPP,PIII,PPII,PPIP
3062,30/12/1995,IPII,IIIP,PIII,IIIP,IPIP
3063,06/01/1996,IPIP,IIII,PPPI,PIPP,PIPI
3064,10/01/1996,PPII,IPPI,IPPI,IPIP,PIII
3065,13/01/1996,PPIP,PIPP,IPPP,IIPI,PPPP
3066,17/01/1996,IPII,PIIP,PIII,IIPP,PPIP
3067,20/01/1996,IPIP,IPPP,IPPP,PPIP,PPPP
3068,24/01/1996,IPII,PPII,PPIP,PPIP,IPPI
3069,27/01/1996,IPPI,PPIP,IIPI,PIPI,PIPI
3070,31/01/1996,IIPP,PPPP,IPIP,IPPI,PIII
3071,03/02/1996,IIII,IPIP,IIIP,IIPP,PPPI
3072,10/02/1996,IIPP,IPPI,PIPP,PPII,IIII
3073,14/02/1996,IPII,IPPP,IIIP,PPPI,IIPI
3074,17/02/1996,IPPI,IIPI,IPIP,PPPI,IPIP
3075,24/02/1996,IIPI,IIII,IPPI,IPPP,PIII
3076,28/02/1996,PIIP,IPPI,IIIP,IPIP,IIPI
3077,02/03/1996,PPIP,PIPP,PIIP,PPPP,PPII
3078,06/03/1996,PPII,IIII,PIII,IIPP,IPIP
3079,09/03/1996,IIIP,IPIP,IPIP,IPIP,IPIP
3080,13/03/1996,PPIP,IIPI,IPPI,IPPP,IPPI
3081,16/03/1996,IPPI,IPII,PPIP,PPPI,PIIP
3082,20/03/1996,IPII,PPIP,IPIP,IIPP,IPPI
3083,23/03/1996,IIPI,IIII,PPII,IPPP,PIIP
3084,30/03/1996,IPIP,IPPP,PPPP,PIII,PIPI
3085,03/04/1996,IPII,PIIP,PPPP,PIPP,PPII
3086,13/04/1996,PIIP,PPPP,PIPP,IIPI,PPPI
3087,17/04/1996,PPII,PIPP,PPII,PPIP,IIPI
3088,20/04/1996,IIPP,PPPP,IPIP,PIPI,PIIP
3089,24/04/1996,PIPP,IIIP,IPIP,PPII,IIII
3090,27/04/1996,PIPP,PPPI,IPPP,PIII,IPIP
3091,04/05/1996,PIPP,PPPI,IPPI,PPII,IIII
3092,08/05/1996,IIPP,IIIP,IIII,PPPP,PPPI
3093,11/05/1996,PPPI,PIPP,PIPP,IPII,PPII
3094,15/05/1996,IIPP,IIPI,IIIP,PPPP,PIIP
3095,18/05/1996,PPIP,IPIP,PIPP,IIII,PIIP
3096,22/05/1996,PPIP,PIPP,PPPP,IPPP,IPIP
3097,25/05/1996,IIPI,IIPI,PIPP,IIII,PPPP
3098,29/05/1996,PIPP,PPIP,PPIP,IIPP,PPIP
3099,01/06/1996,PPPP,PIPI,PIIP,IIIP,PPII
3100,08/06/1996,PIPP,IIPI,PIII,IIIP,PPII
3101,12/06/1996,IPII,PPPI,PIIP,IIPI,IPIP
3102,15/06/1996,IPPI,PIPP,PIPI,IIPP,IPII
3103,22/06/1996,PPII,PIPP,IPPI,PPPI,PIIP
3104,26/06/1996,IPPP,PPPI,IPPP,PIPI,PPPP
3105,29/06/1996,PIPP,IIPP,IPII,IIII,PPIP
3106,03/07/1996,PPIP,IPPI,PIII,PPIP,IPPI
3107,06/07/1996,IPPI,IPPP,IIPP,IIIP,PIPP
3108,10/07/1996,PPPP,PPPI,PPPI,IPPP,IIPI
3109,13/07/1996,PPPP,IIPI,PPPI,PIPI,PIII
3110,20/07/1996,IIPP,IPPI,PIPP,IIPI,PIII
3111,24/07/1996,PIPP,PPIP,IPPI,PPPP,PPPP
3112,27/07/1996,IIII,PIPI,PIPI,PPIP,IIPP
3113,31/07/1996,IIII,PIII,PIII,IPIP,PPPI
3114,03/08/1996,PPII,IPII,PPPI,PPII,PPPI
3115,10/08/1996,PPPP,IPIP,IPPI,PIIP,PPII
3116,14/08/1996,IPPI,IPPP,IIIP,IPII,PPPI
3117,17/08/1996,PIIP,PPII,IIPP,PPII,PIIP
3118,21/08/1996,PPPI,PPII,PPPP,PIPP,PIPP
3119,24/08/1996,PPIP,PPPP,IIII,IIIP,PIPI
3120,28/08/1996,IIIP,IPPP,PPIP,IPII,IIPI
3121,31/08/1996,PPIP,IIPI,PPII,PPII,PPII
3122,07/09/1996,PIII,PPPP,PIPP,IIPP,PIIP
3123,11/09/1996,IIPP,PPIP,IPPI,PIPP,IIIP
3124,14/09/1996,PPPP,IIIP,IPII,IPIP,PIII
3125,18/09/1996,IPPP,IPII,PPPP,PPPI,PIPP
3126,21/09/1996,IIIP,IIPP,PIII,IIII,PIII
3127,25/09/1996,IPPI,IIPI,PPPP,PPIP,IPPP
3128,28/09/1996,IIII,PPPP,IPPP,PIPP,PIPP
3129,05/10/1996,IPPI,PIPP,PIPP,IPIP,PIII
3130,09/10/1996,PPPI,IPPP,IPIP,PPII,IPIP
3131,16/10/1996,PPIP,PPIP,PIPP,IIPI,PIII
3132,19/10/1996,PIPP,IPIP,PPPP,IPPI,PPII
3133,23/10/1996,IPPP,PPPP,IIIP,IPIP,PPIP
3134,26/10/1996,PPII,PPPP,IIPP,IIIP,IIPP
3135,30/10/1996,PPPP,PPII,PIPI,PIIP,IIIP
3136,09/11/1996,IPII,PPPP,IPII,IIPI,IIIP
3137,16/11/1996,IPPP,PIIP,PIII,IIIP,PIII
3138,20/11/1996,PPPP,PPPI,PPPI,IIPP,PPPI
3139,23/11/1996,PIIP,PIIP,IIPP,IIIP,PPII
3140,27/11/1996,IIII,PPIP,IPPP,PPPP,PIII
3141,30/11/1996,PIPP,PIPP,IIIP,IPPP,PIIP
3142,04/12/1996,PPPI,PPPP,PIPP,PPIP,PPII
3143,07/12/1996,IPPP,PIPI,IPPI,IIPI,PPPI
3144,11/12/1996,PIPP,IIPP,IPPP,PIII,IPIP
3145,14/12/1996,PPPI,IIIP,IPPP,IPPI,IPII
3146,21/12/1996,PIII,PPIP,IPPI,IPPP,IPIP
3061,23/12/1996,IPPP,PPII,PIPI,IPPP,PPPP
3147,28/12/1996,IPPI,IPIP,IIII,PIPP,IIPP
3148,04/01/1997,IPII,IPIP,PIII,PIIP,PIIP
3149,08/01/1997,IIPI,PPPP,PIPP,PPII,PIIP
3150,11/01/1997,PPPP,PPPI,PIPP,PIIP,PPPI
3151,15/01/1997,PIPI,IPPI,PPPP,IPII,PPIP
3152,18/01/1997,PPPP,IIPI,PPII,PIII,IPPI
3153,22/01/1997,PPPI,PIPP,IPII,PPIP,PPPP
3154,25/01/1997,PIII,IIII,PIPI,IIIP,IPIP
3155,01/02/1997,PPPP,IPPP,PIPP,PPIP,PIII
3156,05/02/1997,PIPP,PIPI,IPII,PPPI,PPPI
3157,08/02/1997,PIIP,PIPI,PIII,IPPP,PIII
3158,15/02/1997,PIPI,IIPP,IIPI,PIPI,PPPI
3159,19/02/1997,IIII,PPII,IIPI,PIPP,PIII
3160,22/02/1997,PIII,IIPI,PIPI,PIPP,IPII
3161,01/03/1997,IIPI,IPPI,IIIP,PIIP,IPIP
3162,05/03/1997,IPIP,IPPI,IIPP,PIIP,PIII
3163,08/03/1997,PPII,IPPI,PPII,PPII,IIIP
3164,12/03/1997,PIII,PPPI,PIIP,PPPP,PPIP
3165,15/03/1997,IIPI,PIIP,PPII,IPIP,IPPI
3166,19/03/1997,PIIP,PPIP,PPPI,PIIP,IPII
3167,22/03/1997,PPPP,IIPI,PPII,PIIP,PIII
3168,29/03/1997,IPIP,IIII,PIIP,PPII,PIIP
3169,02/04/1997,IPPI,IPII,IIII,PIIP,IPPI
3170,05/04/1997,IPPI,PIII,IIPI,PPIP,PIIP
3171,09/04/1997,IPIP,IPIP,IIPI,IIIP,IIPI
3172,12/04/1997,PIPI,PIIP,PIPP,PIIP,PPPI
3173,16/04/1997,IPII,PPPP,IPPP,IIPI,IIPP
3174,19/04/1997,PPIP,PIPP,PIIP,IIII,IPPI
3175,26/04/1997,IPII,IPPP,PPPP,IPPI,IPPP
3176,03/05/1997,IIII,IPPI,PPIP,IIII,IIPP
3177,07/05/1997,IPPP,PPPI,IPPI,IPIP,PPPP
3178,10/05/1997,PPII,PPII,PIII,IPIP,IPIP
3179,14/05/1997,IPII,PPPI,IIPI,IIPP,IPPP
3180,17/05/1997,IIIP,PPIP,IPII,PPPI,IPPI
3181,21/05/1997,IPPI,PPPP,PIIP,IIPP,IPPI
3182,24/05/1997,PIPI,IPII,PIII,PPII,IPPI
3183,31/05/1997,IIPI,PPPP,IIPP,IPIP,IPPP
3184,04/06/1997,PIII,IPIP,IPIP,PIPI,PIII
3185,07/06/1997,IIIP,IIIP,IPII,IIIP,PPPI
3186,11/06/1997,IPPI,IPPP,PPPP,IPIP,PPPP
3187,14/06/1997,PPPI,IPII,PPII,IPIP,IPII
3188,21/06/1997,PIPI,IPPP,PPPP,IPPI,PPII
3189,25/06/1997,IIIP,IPII,PPII,PIII,PPII
3190,28/06/1997,PIPP,PIIP,PIII,PPPP,PPIP
3191,02/07/1997,IPII,IPII,IPII,IIPP,PIIP
3192,05/07/1997,IIIP,IIII,PIPI,IIIP,PIIP
3193,09/07/1997,IPIP,IPII,PIII,IIIP,IPPI
3194,12/07/1997,IIPP,PPIP,IPPI,IIPP,IPPI
3195,16/07/1997,PIPI,PPII,PIPP,IPPP,PIPP
3196,19/07/1997,IPIP,IIPI,PPIP,IPII,PPPI
3197,23/07/1997,IPPI,IIII,IIPP,PPII,IPIP
3198,26/07/1997,IPPI,PPPI,IPPP,PPPI,PIPI
3199,02/08/1997,PIPP,PIPI,IIPP,PPII,PPIP
3200,06/08/1997,IIPP,PPPI,PIPP,PIIP,PPPI
3201,09/08/1997,IIII,PPPI,IIIP,PPIP,IIPI
3202,13/08/1997,PPII,IPPI,IIII,PPPP,PIPI
3203,16/08/1997,IPIP,PPII,IPPP,IIPP,PPPP
3204,20/08/1997,PPII,PIPP,IIIP,PIPP,IPPI
3205,23/08/1997,PPPI,IIPP,IPII,PIPP,PIPP
3206,27/08/1997,IPIP,IIPI,PPPP,PPPP,IIII
3207,30/08/1997,PPII,PPPI,IPIP,IIII,IPII
3208,03/09/1997,IPIP,PPPI,IIIP,PPII,IPPP
3209,06/09/1997,IPPP,IPII,IPPP,IPPP,PPIP
3210,13/09/1997,PPII,PPII,IPII,IIII,PIPP
3211,17/09/1997,IPIP,IPII,IPPP,PIII,PPPI
3212,20/09/1997,IIPP,IPPI,PIPI,IPPI,IPII
3213,24/09/1997,IIII,PIIP,PIII,PPIP,IIII
3214,27/09/1997,PPPP,PIPP,PIII,PIII,IPII
3215,01/10/1997,PPIP,IPPP,PIPI,PIIP,IIPI
3216,04/10/1997,IIPP,PPIP,IIII,IIIP,PIPP
3217,08/10/1997,IPIP,IIIP,PPIP,PIII,IIPP
3218,11/10/1997,PPPP,PIPI,PIII,IPIP,IPIP
3219,15/10/1997,PPPI,PPPP,PIPP,IIII,PIII
3220,18/10/1997,IIPI,PPIP,PPIP,IIPI,IPPP
3221,22/10/1997,PPPP,IPIP,PPPI,IPPI,PPPP
3222,25/10/1997,PPIP,IIPP,PIPI,PIPP,IPPI
3223,29/10/1997,IIPI,PIIP,IPPI,IIPI,IIII
3224,01/11/1997,PPIP,IPII,PIPP,PIII,IPPP
3225,05/11/1997,PPPI,PPPI,PPII,PPIP,PIIP
3226,08/11/1997,IPIP,PPIP,PIPI,PIIP,IIPI
3227,15/11/1997,IIIP,PPIP,IIIP,PPIP,PIIP
3228,19/11/1997,PIIP,IPPI,PPII,PPPP,PIPI
3229,22/11/1997,IIIP,PIPP,PIII,PIPP,IPPP
3230,26/11/1997,PIPP,IPIP,PPII,IPIP,PPII
3231,29/11/1997,PPPI,IPII,IIIP,IPIP,IIIP
3232,03/12/1997,IPII,IIPP,PIIP,PPIP,PPIP
3233,06/12/1997,IIII,PIIP,PIPI,IPPI,IIII
3234,10/12/1997,PIPP,PPII,PIII,IIII,PPPI
3235,13/12/1997,IPPP,PPIP,PPPI,PIPP,PPIP
3236,20/12/1997,PIPI,IPII,IIII,IIIP,PPII
3237,27/12/1997,IIII,PIIP,IIPP,PIPI,PPII
3238,03/01/1998,PIII,PPPP,IIIP,PPII,PIII
3239,07/01/1998,PPIP,IPIP,PPPI,IIPI,PIPP
3240,10/01/1998,PIIP,IIIP,IPIP,PPIP,PIII
3241,14/01/1998,IPPP,PPPI,IIPI,PIII,PIPP
3242,17/01/1998,IPII,PIII,PPPI,IIPI,IPIP
3243,21/01/1998,IIII,PIPI,IPIP,IPPI,IPII
3244,24/01/1998,PIPI,PIII,PPIP,IPIP,IPPI
3245,28/01/1998,IIII,IPPP,IIIP,IIII,PIPP
3246,31/01/1998,PIIP,PPPP,PIPI,PPPI,PIPP
3247,04/02/1998,IIIP,PPIP,PPII,PIPI,PPIP
3248,07/02/1998,PIPI,PIPI,PPPP,IPIP,IIPI
3249,11/02/1998,IPPP,PPII,PIII,PIII,PPIP
3250,14/02/1998,IIPI,IIPI,PIPI,PIIP,IIII
3251,18/02/1998,IPIP,IIPP,PIPP,PPII,PIPI
3252,21/02/1998,PIII,IIIP,IPPP,PIPI,PPIP
3253,28/02/1998,PPIP,PPII,IPPI,PIPP,PIIP
3254,04/03/1998,PPIP,PPII,IPII,IIPP,IIIP
3255,07/03/1998,PPIP,PIPI,PPPP,PPIP,PIPI
3256,11/03/1998,IIPP,PIPP,PIPP,PPPI,IIII
3257,14/03/1998,IPPI,PIIP,PIII,IIIP,PPII
3258,18/03/1998,PIIP,PPIP,IIPP,IIII,PIPI
3259,21/03/1998,IPPP,PIPI,IIPI,IIII,PPII
3260,25/03/1998,IIII,PPPP,PPII,PIII,IIPI
3261,28/03/1998,PIIP,IPPP,IPPI,IPPI,IIII
3262,01/04/1998,PIPP,PPII,PPII,IIPI,PIPI
3263,04/04/1998,PPIP,IIPP,PPII,PIPI,IIII
3264,11/04/1998,PIII,PIPP,PIIP,IPPP,IPPP
3265,15/04/1998,PPPI,PIPI,IIPP,IPPP,IPPI
3266,18/04/1998,PPPI,PIII,IPPP,IIIP,IPIP
3267,25/04/1998,PIPI,IIPP,PIPP,IPPI,IPII
3268,02/05/1998,IIII,PIPP,IIPP,PPPP,IPIP
3269,06/05/1998,IIIP,PPPP,PPIP,PPPP,IPPP
3270,09/05/1998,IIIP,PPPP,PIII,PPPP,IIPI
3271,16/05/1998,PPPI,IIIP,PIIP,IPPI,PPIP
3272,20/05/1998,IIIP,PPII,IIIP,PPIP,IIPP
3273,23/05/1998,IIPP,PPIP,PIPI,IPIP,IIIP
3274,27/05/1998,IPII,PIIP,IIIP,PPPP,IPIP
3275,30/05/1998,PPIP,PIPP,PIIP,PIII,IIII
3276,03/06/1998,IIPP,IIPI,IIII,IIIP,PPPI
3277,06/06/1998,IIII,PPII,PPII,PPPI,PPPI
3278,13/06/1998,IPPP,IIIP,IIIP,PPPP,PPIP
3279,17/06/1998,IIII,IIPI,PPIP,PIPI,PPIP
3280,20/06/1998,IIPP,IPPP,PIIP,IPPI,IIII
3281,27/06/1998,IIIP,IPPI,IIII,IIPP,IIPI
3282,01/07/1998,IIPP,IPIP,PIPI,PIII,PIPI
3283,04/07/1998,PIIP,IPPI,IIIP,PPPP,PIPP
3284,08/07/1998,PPII,IPPP,IPIP,PIPP,PPII
3285,11/07/1998,IIPI,IPPI,IPPI,PPPP,IIII
3286,15/07/1998,IIPP,PIII,IPPP,IIPI,IIII
3287,18/07/1998,IIII,PPPP,IIII,PIIP,PPII
3288,22/07/1998,IIPP,PIIP,PIPP,PPIP,PPPI
3289,25/07/1998,IPPP,PPIP,IPII,PIIP,IIII
3290,01/08/1998,IPPI,IPPI,PPIP,IIII,PIII
3291,05/08/1998,IPPP,PIIP,IIPP,PPIP,PIPI
3292,08/08/1998,IPIP,PPIP,IIIP,IPPP,PPPI
3293,12/08/1998,IIIP,PIPI,IPPP,PPII,IIIP
3294,15/08/1998,PPII,PPPI,IIPI,IPII,IPPI
3295,19/08/1998,IPPI,IPII,IPPI,PIIP,PIPP
3296,22/08/1998,PPII,PIPP,PIII,IIPP,IPIP
3297,26/08/1998,IIIP,IIII,PIPP,IIII,IPPI
3298,29/08/1998,PPPI,IPII,IIPI,IIIP,PPII
3299,02/09/1998,IIIP,IPPP,IIII,PIIP,PIPI
3300,05/09/1998,PPII,PPII,PPII,PPPP,IPPI
3301,12/09/1998,PPII,PIII,PIIP,IPIP,IIIP
3302,16/09/1998,IIPP,PIIP,PPPI,PPIP,PIIP
3303,19/09/1998,PPII,IPIP,IPIP,IIII,PIPP
3304,23/09/1998,IIPP,IPIP,PIPI,PIIP,PIII
3305,26/09/1998,PIPI,PPIP,PIPP,IIPP,IIIP
3306,30/09/1998,IIIP,PIPI,IIII,PPPI,PPIP
3307,03/10/1998,IPIP,PPPP,IIIP,PPII,IIPI
3308,07/10/1998,PIIP,PIPI,PIIP,IPPP,PIPI
3309,10/10/1998,PIIP,IIIP,IPII,PPIP,IIIP
3310,17/10/1998,PIIP,PPPI,PPII,IIPP,IPII
3311,21/10/1998,IIIP,IIII,IPIP,PPPI,IIII
3312,24/10/1998,IPIP,PPPP,IIPP,IIPP,IPPP
3313,28/10/1998,IIPP,PPIP,IPIP,PPPP,PPPP
3314,31/10/1998,PPPP,PPPI,PIIP,PIPI,PPPP
3315,07/11/1998,PPPP,PPPP,PIPP,PPIP,IIII
3316,11/11/1998,IIPI,IIPP,IIII,PIII,PIII
3317,14/11/1998,PPPP,IPPI,IIIP,PPII,IPII
3318,18/11/1998,PPIP,IIPP,IIIP,IIPI,IPII
